DeviceType,NodeId,Position x,Position y,DistanceToClosestGW,DataRateIndex
1280,1,-945.371,3906.72,4019.47,1
1281,1,-3666.36,3206.38,4870.63,0
1282,1,2222.9,-5655.38,6076.56,0
1283,1,5103.82,3077.75,5960,0
1284,1,1008.21,5666.02,5755.02,0
1285,1,563.968,1141.61,1273.31,5
1286,1,-2100.49,4136.89,4639.6,0
1287,1,645.413,-2229.94,2321.46,4
1288,1,-1158.28,-3212.71,3415.13,2
1289,1,511.13,3147.13,3188.36,2
1290,1,2173.82,4756.28,5229.5,0
1291,1,2649.97,-1400.32,2997.21,3
1292,1,-4582.66,-3649.07,5858.03,0
1293,1,-2639.05,2735.58,3801.05,1
1294,1,2308.61,2770.64,3606.4,2
1295,1,-380.671,-2018.82,2054.4,4
1296,1,-2689.45,-3526.92,4435.35,1
1297,1,-3048.41,-107.892,3050.32,2
1298,1,-3923.25,-2504.22,4654.36,0
1299,1,-4911.03,-2596.8,5555.32,0
1300,1,1089.5,596.837,1242.27,5
1301,1,-3307.7,-536.312,3350.89,2
1302,1,-4639.53,491.868,4665.53,0
1303,1,-1646.91,-2311.83,2838.46,3
1304,1,1653.6,1081.54,1975.88,5
1305,1,1577.46,445.234,1639.09,5
1306,1,-1082.68,2132.91,2391.96,4
1307,1,2370.75,3255.15,4026.97,1
1308,1,1425.44,-3910.15,4161.87,1
1309,1,5232.82,-371.275,5245.98,0
1310,1,-4715.33,1824.11,5055.86,0
1311,1,-4641.8,-2708.36,5374.16,0
1312,1,-185.814,1628.88,1639.44,5
1313,1,2187,4637.78,5127.57,0
1314,1,5793.86,-1817.93,6072.37,0
1315,1,4614.41,861.533,4694.15,0
1316,1,652.113,-5551.95,5590.12,0
1317,1,138.316,-3672.23,3674.83,2
1318,1,-4410.14,-860.73,4493.35,1
1319,1,3700.14,-2565.03,4502.26,1
1320,1,-3077.62,590.269,3133.71,2
1321,1,-5566.33,1740.76,5832.18,0
1322,1,-2024.65,2909.41,3544.56,2
1323,1,742.417,-4869.04,4925.32,0
1324,1,-1365.05,-2468.7,2820.96,3
1325,1,-4863.07,2224.37,5347.64,0
1326,1,2932.55,-3363.91,4462.7,1
1327,1,-4705.89,-1869.28,5063.56,0
1328,1,-2026.54,5359.26,5729.62,0
1329,1,3077.99,-200.787,3084.53,2
1330,1,3238.76,4563.91,5596.33,0
1331,1,-379.145,4252.84,4269.71,1
1332,1,-2998.05,-3779.63,4824.31,0
1333,1,298.222,1220.1,1256.02,5
1334,1,700.08,-3530.88,3599.61,2
1335,1,4907.66,887.262,4987.22,0
1336,1,-1458.35,-3671.09,3950.15,1
1337,1,1479.94,1138.49,1867.18,5
1338,1,-3180.55,-3784.46,4943.48,0
1339,1,-2250.55,-1222.55,2561.17,3
1340,1,-2757.43,1697.2,3237.89,2
1341,1,2401.53,-1604.76,2888.36,3
1342,1,782.448,-4468.56,4536.55,1
1343,1,-5423.86,674.583,5465.65,0
1344,1,-1334.12,-4481.24,4675.62,0
1345,1,-1336.85,1280.44,1851.14,5
1346,1,-1644.38,4130.39,4445.68,1
1347,1,-3030.84,2415.29,3875.52,1
1348,1,-323.351,-5684.16,5693.35,0
1349,1,-3504.86,-291.585,3516.97,2
1350,1,1463.09,-2829.63,3185.5,2
1351,1,3749.38,-4571.56,5912.45,0
1352,1,1097.23,-4925.09,5045.83,0
1353,1,3386.09,2118.15,3994.02,1
1354,1,-5219.92,2367.8,5731.84,0
1355,1,3215.83,1617.96,3599.91,2
1356,1,-4372.61,-2511.91,5042.75,0
1357,1,262.575,3262.6,3273.15,2
1358,1,424.975,-1983.59,2028.6,4
1359,1,-2376.54,5371.59,5873.83,0
1360,1,-2892.88,-3855.6,4820.21,0
1361,1,-1820.05,-5425.51,5722.65,0
1362,1,3209.94,2048.47,3807.88,1
1363,1,1108.74,5583.96,5692.97,0
1364,1,4174.62,3760.45,5618.58,0
1365,1,-1526.8,-5419.29,5630.26,0
1366,1,-1531.72,2497.55,2929.83,3
1367,1,-661.016,-4030.09,4083.94,1
1368,1,1888.32,-4489.13,4870.11,0
1369,1,-5259.7,954.659,5345.64,0
1370,1,-3081.35,-2294.18,3841.61,1
1371,1,1746.88,-2594.28,3127.6,2
1372,1,5938.61,-509.43,5960.42,0
1373,1,-2897.66,-4558.15,5401.22,0
1374,1,-1169.08,-3390.38,3586.29,2
1375,1,2919.06,411.586,2947.93,3
1376,1,-2325.52,-408.959,2361.21,4
1377,1,-2842.29,2185.56,3585.42,2
1378,1,4737.63,30.3241,4737.73,0
1379,1,-3712.14,-3493.1,5097.23,0
1380,1,-4358.47,-1302.59,4548.96,1
1381,1,-1983.63,-5201.77,5567.15,0
1382,1,3058.29,-1960.35,3632.65,2
1383,1,-968.754,-108.099,974.766,5
1384,1,2424.92,4673.46,5265.12,0
1385,1,3072.7,-1934,3630.68,2
1386,1,2129.37,-2091.45,2984.69,3
1387,1,-2675.12,2639.86,3758.34,1
1388,1,-133.278,2685.22,2688.53,3
1389,1,853.627,3199.31,3311.23,2
1390,1,5077.41,1219.77,5221.87,0
1391,1,4993.43,980.17,5088.72,0
1392,1,4115.03,4181.83,5866.95,0
1393,1,-4671.87,2517.37,5306.93,0
1394,1,4829.86,3470.87,5947.65,0
1395,1,5283.76,2995.71,6073.91,0
1396,1,-5454.03,1897.04,5774.53,0
1397,1,622.076,-4143.78,4190.21,1
1398,1,646.358,-5289.93,5329.27,0
1399,1,-1300.09,-5396.32,5550.72,0
1400,1,4244.16,2231.11,4794.87,0
1401,1,-124.885,-2129.53,2133.19,4
1402,1,3353.27,-47.5151,3353.61,2
1403,1,4965.89,1930.05,5327.77,0
1404,1,414.387,2539.34,2572.92,3
1405,1,131.446,674.192,686.886,5
1406,1,1222.92,-1016.35,1590.12,5
1407,1,1858.96,-4624.96,4984.57,0
1408,1,5056.38,-2596.75,5684.19,0
1409,1,-3530.25,-4722.03,5895.78,0
1410,1,2978.58,2262.25,3740.28,1
1411,1,1682.45,-3304.03,3707.73,2
1412,1,1561.17,-5123.58,5356.14,0
1413,1,3231.11,2936.32,4366.01,1
1414,1,2846.87,-5035.78,5784.78,0
1415,1,1422.41,4965.43,5165.14,0
1416,1,2426.81,4863.03,5434.93,0
1417,1,-4327.13,2136.79,4825.96,0
1418,1,-2751.07,1211.78,3006.12,3
1419,1,1418.26,-3588.38,3858.49,1
1420,1,-4028.05,-2248.79,4613.27,1
1421,1,-1279.96,-1699.65,2127.7,4
1422,1,3115.92,-3508.8,4692.61,0
1423,1,-5376.14,1864.86,5690.39,0
1424,1,-2099.29,-1045.88,2345.4,4
1425,1,2246.05,630.015,2332.74,4
1426,1,1306.96,-4062.32,4267.39,1
1427,1,-699.531,4035.01,4095.2,1
1428,1,-2784.29,1634.27,3228.49,2
1429,1,-137.65,-1568.77,1574.8,5
1430,1,-2779.14,4959.33,5684.94,0
1431,1,3370.39,-2403.95,4139.87,1
1432,1,1128.95,-2104.35,2388.05,4
1433,1,-2943.13,1213.15,3183.35,2
1434,1,-2578.98,4518.95,5203.08,0
1435,1,489.883,-590.194,767.017,5
1436,1,-2363.04,5010.28,5539.57,0
1437,1,-1106.86,833.821,1385.78,5
1438,1,-3087.89,-4320.38,5310.44,0
1439,1,827.235,3028.14,3139.1,2
1440,1,3630.57,401.174,3652.66,2
1441,1,3115.89,3221.26,4481.66,1
1442,1,-1738.55,3689.36,4078.47,1
1443,1,409.547,-171.384,443.961,5
1444,1,5040.39,2772.86,5752.76,0
1445,1,3859.38,2997.44,4886.66,0
1446,1,-2584.09,-5247.79,5849.51,0
1447,1,-803.697,4534.12,4604.79,1
1448,1,475.7,3352.01,3385.59,2
1449,1,4006.07,722.722,4070.74,1
1450,1,653.935,-497.936,821.931,5
1451,1,-3008.95,4203.08,5169.11,0
1452,1,-175.712,-3655.29,3659.51,2
1453,1,-1720.04,641.189,1835.66,5
1454,1,2684.74,-4271.85,5045.44,0
1455,1,-2015.82,3129.78,3722.77,2
1456,1,-4683.33,-3557.41,5881.22,0
1457,1,4689.48,2430.98,5282.12,0
1458,1,782.182,-4832.59,4895.48,0
1459,1,1210.96,-5905.48,6028.36,0
1460,1,4276.95,2343.34,4876.83,0
1461,1,-1044.51,-2558.15,2763.17,3
1462,1,3419.94,-2879.79,4470.92,1
1463,1,3129.82,1493.18,3467.76,2
1464,1,-3529.17,1520.17,3842.65,1
1465,1,1379.92,-351.588,1424.01,5
1466,1,1542.77,67.9594,1544.26,5
1467,1,754.166,-1205.4,1421.89,5
1468,1,-3928.29,4289.54,5816.5,0
1469,1,5390.11,2073.11,5775.04,0
1470,1,3065.56,-4916.53,5793.95,0
1471,1,1583.53,3642.43,3971.76,1
1472,1,-1669.3,5554.51,5799.92,0
1473,1,4561.34,-3610.96,5817.63,0
1474,1,4424.17,-1584.61,4699.39,0
1475,1,228.588,5367.95,5372.82,0
1476,1,-2669.69,3154.14,4132.29,1
1477,1,-257.664,-4823.97,4830.84,0
1478,1,-702.798,4522.55,4576.83,1
1479,1,2957.35,-4183.88,5123.55,0
1480,1,-52.1683,1189.75,1190.89,5
1481,1,1240.33,5395.71,5536.43,0
1482,1,3261.41,1478.91,3581.06,2
1483,1,-1397.51,-347.64,1440.1,5
1484,1,175.27,-4833.94,4837.11,0
1485,1,1988.88,-1588.62,2545.46,3
1486,1,-4989.05,1331.21,5163.6,0
1487,1,-4616.33,-3938.9,6068.4,0
1488,1,229.603,-1266.86,1287.5,5
1489,1,-2422.76,-1651.32,2932,3
1490,1,1908.52,-1231.42,2271.3,4
1491,1,-1628.38,-2927.86,3350.22,2
1492,1,1855.89,-2920.99,3460.71,2
1493,1,828.096,-5554.65,5616.04,0
1494,1,-2047.52,-4336.68,4795.74,0
1495,1,-2544.95,421.398,2579.6,3
1496,1,2929.14,4370.14,5260.99,0
1497,1,-2934.32,-2193.22,3663.39,2
1498,1,-201.547,272.299,338.774,5
1499,1,2343.03,2515.3,3437.51,2
1500,1,-1568.31,4349.33,4623.45,1
1501,1,2397.04,-3888.34,4567.82,1
1502,1,1054.01,-47.0099,1055.06,5
1503,1,-2571.87,3343.67,4218.37,1
1504,1,675.499,3607.39,3670.09,2
1505,1,-3464.75,4377.09,5582.42,0
1506,1,-810.279,4593.53,4664.45,0
1507,1,1242.27,-782.261,1468.05,5
1508,1,4796.37,2243.28,5295.05,0
1509,1,-954.978,-1131.98,1481,5
1510,1,3013.73,910.332,3148.22,2
1511,1,2117.95,3494.21,4085.98,1
1512,1,2433.28,-1535.12,2877.06,3
1513,1,-852.489,-3042.75,3159.92,2
1514,1,1186.52,-5297.12,5428.38,0
1515,1,-5421.69,1158.39,5544.06,0
1516,1,154.664,-3196.09,3199.83,2
1517,1,-2602,4689.45,5362.96,0
1518,1,3295.11,4577.39,5640.06,0
1519,1,4916.25,-3160.52,5844.52,0
1520,1,-1630.03,-423.875,1684.24,5
1521,1,1919.68,370.379,1955.08,5
1522,1,-1918.9,-1712.97,2572.24,3
1523,1,4652.45,3554.96,5855.17,0
1524,1,1432.39,1715.5,2234.88,4
1525,1,4221.02,-2974.72,5163.91,0
1526,1,-3370.32,-2104.6,3973.46,1
1527,1,-4177.6,1249.47,4360.45,1
1528,1,-1359.62,-2839.57,3148.28,2
1529,1,1069.05,-747.699,1304.58,5
1530,1,1344.32,-4294.33,4499.83,1
1531,1,3457.87,-4642.39,5788.67,0
1532,1,-1096.26,-846.631,1385.13,5
1533,1,-5229.74,323.116,5239.71,0
1534,1,-6057.06,-428.161,6072.18,0
1535,1,-5120.94,-2720.29,5798.62,0
1536,1,-1740.11,-916.241,1966.59,5
1537,1,4500.46,3048.8,5435.93,0
1538,1,1016.68,-2716.31,2900.34,3
1539,1,-2198.04,3896.12,4473.38,1
1540,1,2052.23,-131.874,2056.47,4
1541,1,-1864.8,-629.426,1968.16,5
1542,1,3088.14,-3653.81,4784.03,0
1543,1,1161.92,-2722.84,2960.39,3
1544,1,3725.45,4752.76,6038.85,0
1545,1,-4224.15,3466.45,5464.4,0
1546,1,2912.73,-4014.62,4959.96,0
1547,1,2325.48,4136.09,4745.01,0
1548,1,772.631,3369.6,3457.04,2
1549,1,2093.32,-5522.13,5905.59,0
1550,1,3243.81,-3005.56,4422.18,1
1551,1,-1231.53,298.597,1267.22,5
1552,1,-767.584,-2859.16,2960.41,3
1553,1,1515.88,-2233.94,2699.7,3
1554,1,-3695.77,4778.88,6041.23,0
1555,1,-208.509,591.172,626.865,5
1556,1,-793.474,5519.84,5576.58,0
1557,1,-3450.05,-3549.29,4949.77,0
1558,1,-953.313,3063.28,3208.19,2
1559,1,1816.85,-843.538,2003.12,4
1560,1,-1548.55,-3594.02,3913.44,1
1561,1,1742.06,-637.089,1854.9,5
1562,1,73.2225,3345.52,3346.33,2
1563,1,3349.02,2487.58,4171.81,1
1564,1,-207.633,1888.13,1899.51,5
1565,1,-3653.09,1201.01,3845.45,1
1566,1,-1243.61,5818.1,5949.53,0
1567,1,4482.54,2572.51,5168.27,0
1568,1,-5509.15,-1945.82,5842.68,0
1569,1,614.262,4938.84,4976.89,0
1570,1,-575.945,-4357.3,4395.2,1
1571,1,-820.631,4954.84,5022.34,0
1572,1,-4601.92,3515.69,5791.18,0
1573,1,69.6736,6098.47,6098.87,0
1574,1,2394.95,-2923.33,3779.11,1
1575,1,2714.78,-3836.86,4700.16,0
1576,1,-1803.39,117.061,1807.19,5
1577,1,1777.39,-2656.03,3195.88,2
1578,1,2613.16,4541.8,5239.9,0
1579,1,3421.56,2195.85,4065.57,1
1580,1,2064.58,-3333.79,3921.3,1
1581,1,-2856.5,-3128.82,4236.64,1
1582,1,2897.37,1448.49,3239.27,2
1583,1,-2985.2,3097.5,4301.85,1
1584,1,3849.41,-1085.41,3999.51,1
1585,1,-2477.13,3183.47,4033.69,1
1586,1,-4427.58,-3858.9,5873.21,0
1587,1,2565.98,5403.62,5981.92,0
1588,1,-4476.75,-3844.32,5900.86,0
1589,1,-359.522,1265.53,1315.61,5
1590,1,-3430.94,-422.396,3456.85,2
1591,1,-2625.14,-2019.64,3312.15,2
1592,1,-5425.81,-2540.82,5991.25,0
1593,1,-3015.81,4073.85,5068.66,0
1594,1,-3907.98,3146.58,5017.3,0
1595,1,885.772,4581.71,4666.55,0
1596,1,1227.12,77.3296,1229.55,5
1597,1,-2135.08,-2023.04,2941.3,3
1598,1,-3164.87,2710.2,4166.72,1
1599,1,-4842.45,2638.02,5514.39,0
1600,1,4180.01,-853.954,4266.35,1
1601,1,-3404.48,4234.36,5433.26,0
1602,1,-4102.98,1881.77,4513.93,1
1603,1,-2443.07,832.398,2580.99,3
1604,1,-132.772,-1976.52,1980.97,5
1605,1,2955.47,2581.32,3924.03,1
1606,1,1386.51,4886.68,5079.57,0
1607,1,2364.03,104.322,2366.33,4
1608,1,2712.44,-960.138,2877.36,3
1609,1,3614.31,-3505.01,5034.71,0
1610,1,2291.08,1695.52,2850.24,3
1611,1,-1580.42,-4765.45,5020.68,0
1612,1,2702.04,-2472.38,3662.47,2
1613,1,-1027.75,433.369,1115.38,5
1614,1,5378.23,1351.95,5545.55,0
1615,1,-4360.95,3872.19,5831.96,0
1616,1,4869.37,3613.54,6063.7,0
1617,1,-284.939,-4806.8,4815.23,0
1618,1,-3557.81,4622.67,5833.27,0
1619,1,-4258.23,-4331.3,6073.93,0
1620,1,-4847.11,1287.66,5015.23,0
1621,1,-2680.98,3903.1,4735.17,0
1622,1,1567.16,-2193.38,2695.72,3
1623,1,-2491.47,3858.19,4592.71,1
1624,1,911.52,-3259.14,3384.21,2
1625,1,-1255.83,-2613.56,2899.62,3
1626,1,4595.92,-3258.29,5633.73,0
1627,1,5329.87,-2266.93,5791.93,0
1628,1,1571.54,3792.49,4105.21,1
1629,1,-1302.3,-5567.32,5717.61,0
1630,1,-2411.74,2946.99,3808.05,1
1631,1,-1106.11,-767.169,1346.11,5
1632,1,5164.65,-2599.02,5781.73,0
1633,1,-1212.24,986.816,1563.12,5
1634,1,-4762.3,2459.39,5359.86,0
1635,1,3432.72,-2268.4,4114.51,1
1636,1,-4334.36,-1161.57,4487.3,1
1637,1,1570.24,5556.31,5773.93,0
1638,1,-1413.65,4841.98,5044.12,0
1639,1,4185.94,3612.58,5529.27,0
1640,1,-435.13,2504.74,2542.25,3
1641,1,1372.08,2334.76,2708.08,3
1642,1,-5480.8,-1483.46,5678.01,0
1643,1,-4172.69,1370.68,4392.05,1
1644,1,3667.24,-72.2596,3667.96,2
1645,1,-3784.3,-3036.74,4852.08,0
1646,1,798.461,4086.41,4163.69,1
1647,1,1929.54,1366.98,2364.69,4
1648,1,2837.5,4925.31,5684.2,0
1649,1,1763.28,-2543.57,3094.99,2
1650,1,4474.29,2090.96,4938.76,0
1651,1,5691.04,-1432.26,5868.5,0
1652,1,180.834,3583,3587.56,2
1653,1,-4154.26,2790.01,5004.2,0
1654,1,-472.025,4601.48,4625.62,0
1655,1,-489.535,-2994.34,3034.09,2
1656,1,-2114.83,-993.992,2336.78,4
1657,1,-3115.12,-4783.62,5708.5,0
1658,1,-3004.56,-4969.6,5807.26,0
1659,1,-3096.18,-3649.57,4785.99,0
1660,1,-350.845,5372.72,5384.16,0
1661,1,5604.87,-338.755,5615.1,0
1662,1,1333.99,4635.87,4823.98,0
1663,1,5651.38,-1799.96,5931.1,0
1664,1,-3611.48,-2513.79,4400.22,1
1665,1,4928.54,2658.14,5599.66,0
1666,1,-4244.12,-968.132,4353.14,1
1667,1,-3038.58,-4725.64,5618.24,0
1668,1,440.506,3108.3,3139.36,2
1669,1,-1170.33,-3721.68,3901.36,1
1670,1,708.935,-3683.77,3751.36,1
1671,1,-390.104,-1056.24,1125.98,5
1672,1,1782.96,3452.44,3885.65,1
1673,1,4583.19,3289.59,5641.54,0
1674,1,1559.06,476.81,1630.34,5
1675,1,-512.406,2046.49,2109.66,4
1676,1,2069.12,-4901.65,5320.48,0
1677,1,1480.32,254.303,1502,5
1678,1,-2182.09,547.03,2249.61,4
1679,1,-1756.13,4049.47,4413.87,1
1680,1,-169.345,3323.51,3327.82,2
1681,1,-204.297,2475.08,2483.5,3
1682,1,-3939.66,142.652,3942.25,1
1683,1,2.50026,4716.69,4716.69,0
1684,1,-768.389,-4511.5,4576.46,1
1685,1,4951.96,-2378.46,5493.54,0
1686,1,-4667.93,409.434,4685.86,0
1687,1,-4857.68,-1683.49,5141.12,0
1688,1,-1320.55,-151.956,1329.26,5
1689,1,4982.48,-859.045,5056,0
1690,1,75.1334,5627.08,5627.58,0
1691,1,-3231.66,2987.83,4401.22,1
1692,1,518.915,-2719.55,2768.61,3
1693,1,1771.07,1930.07,2619.51,3
1694,1,29.7857,5755.24,5755.32,0
1695,1,2016.38,-2015.59,2851.04,3
1696,1,-4359.03,253.768,4366.41,1
1697,1,-3567.25,-4878.61,6043.69,0
1698,1,-1688.34,-1316.91,2141.2,4
1699,1,4115.94,-1391.65,4344.84,1
1700,1,2941.76,3625.4,4668.78,0
1701,1,-1008.59,3231.4,3385.15,2
1702,1,3244.16,2908.53,4357.08,1
1703,1,-1943.13,3130.92,3684.89,2
1704,1,2510.45,-5443.1,5994.14,0
1705,1,-2936.84,-3678.35,4706.94,0
1706,1,-1375.48,2887.03,3197.95,2
1707,1,5528.71,-2433.61,6040.62,0
1708,1,1430.05,2142.28,2575.73,3
1709,1,-3714.99,1702.87,4086.67,1
1710,1,4287.88,-3572.75,5581.26,0
1711,1,-1829.42,-5280.8,5588.7,0
1712,1,4648.82,-1601.13,4916.82,0
1713,1,3443.18,3922.95,5219.67,0
1714,1,769.297,2969.47,3067.51,2
1715,1,-5773.51,-396.24,5787.1,0
1716,1,1250.94,5957.63,6087.54,0
1717,1,-2418.2,-1958.59,3111.87,2
1718,1,202.321,-3905.66,3910.9,1
1719,1,872.801,-1938.08,2125.55,4
1720,1,-4376.12,-1581.92,4653.26,0
1721,1,-3704.31,3266.51,4938.83,0
1722,1,-2515.82,5531.11,6076.39,0
1723,1,-1505.69,1705.4,2274.97,4
1724,1,1473.08,3217.17,3538.38,2
1725,1,2885.02,2789.53,4013.07,1
1726,1,-2012.08,-5134.54,5514.71,0
1727,1,-2067.23,-450.395,2115.72,4
1728,1,-3301.44,-4664.75,5714.84,0
1729,1,2070.71,5698.47,6063.03,0
1730,1,3758,3423.9,5083.86,0
1731,1,4814.26,867.713,4891.83,0
1732,1,2778.96,-3344.68,4348.5,1
1733,1,895.456,4858.62,4940.44,0
1734,1,-3098.11,1133.9,3299.09,2
1735,1,-1246.82,274.157,1276.6,5
1736,1,4778.12,-41.3755,4778.3,0
1737,1,-5679.77,-298.438,5687.6,0
1738,1,-4143.41,1287.63,4338.88,1
1739,1,-1259.24,5257.68,5406.38,0
1740,1,-4824.83,379.964,4839.76,0
1741,1,-699.804,-5173.06,5220.18,0
1742,1,-2607.64,954.382,2776.81,3
1743,1,1729.25,-2157.82,2765.23,3
1744,1,-524.793,-5293.99,5319.94,0
1745,1,-3222.01,2272.81,3942.96,1
1746,1,2156.38,-2417.77,3239.69,2
1747,1,2284.2,-4606.68,5141.9,0
1748,1,-4148.44,2964.62,5098.88,0
1749,1,751.921,-471.602,887.577,5
1750,1,4788.93,-2064.26,5214.89,0
1751,1,-4024.7,-1140.23,4183.1,1
1752,1,-4717.03,3353.27,5787.47,0
1753,1,484.101,-5699.44,5719.96,0
1754,1,-1661.82,5577.62,5819.93,0
1755,1,1115.26,4566.19,4700.41,0
1756,1,1131.44,679.437,1319.77,5
1757,1,2634.54,3067.06,4043.22,1
1758,1,-500.103,-1835.02,1901.94,5
1759,1,-4667.51,-2647.48,5366.08,0
1760,1,4522.47,1843.24,4883.67,0
1761,1,2126.64,130.79,2130.66,4
1762,1,-317.983,-4988.31,4998.44,0
1763,1,5353.12,-571.705,5383.56,0
1764,1,233.007,1175.2,1198.08,5
1765,1,2867.07,-2161.1,3590.32,2
1766,1,1675.84,2429.26,2951.23,3
1767,1,2914.28,-1746.3,3397.43,2
1768,1,-1087.88,-4128.17,4269.11,1
1769,1,3867.38,-848.445,3959.35,1
1770,1,-4070.68,767.16,4142.34,1
1771,1,-1507.28,4281.83,4539.37,1
1772,1,-5893.83,-1447.52,6068.98,0
1773,1,-5229.41,2338.86,5728.62,0
1774,1,5234.38,3028.36,6047.29,0
1775,1,76.321,-5491.29,5491.82,0
1776,1,-1312.69,-77.4974,1314.97,5
1777,1,5949.3,-1270.52,6083.45,0
1778,1,-2290.38,3116.33,3867.47,1
1779,1,-1301.28,3035.03,3302.23,2
1780,1,-1375.22,1052.36,1731.67,5
1781,1,-3849.04,-2906.07,4822.9,0
1782,1,3326.5,4659.94,5725.44,0
1783,1,3408.82,-1165.91,3602.69,2
1784,1,-2084.07,5621.3,5995.19,0
1785,1,166.3,-818.347,835.073,5
1786,1,-3049.75,-91.069,3051.11,2
1787,1,-3324.68,-2386.92,4092.78,1
1788,1,2523.21,-2925.14,3863.03,1
1789,1,1223.33,4909.32,5059.44,0
1790,1,5288.27,-2560.62,5875.59,0
1791,1,3001.02,-4114.79,5092.9,0
1792,1,-6013.33,-142.581,6015.02,0
1793,1,362.865,-123.497,383.304,5
1794,1,-2967.41,-3081.34,4277.87,1
1795,1,-5565.99,-862.236,5632.38,0
1796,1,1639.88,-1877.2,2492.61,3
1797,1,465.299,2857.84,2895.47,3
1798,1,3300.93,-4276.47,5402.25,0
1799,1,-3808.86,-3185.38,4965.28,0
1800,1,309.533,366.558,479.766,5
1801,1,4500.22,2227.19,5021.19,0
1802,1,5517.94,-172.324,5520.63,0
1803,1,-2847.75,-3575.17,4570.72,1
1804,1,3728.73,2763.32,4641.06,0
1805,1,-4937.11,214.005,4941.74,0
1806,1,-110.78,-186.697,217.09,5
1807,1,1185.02,-5856.98,5975.66,0
1808,1,-309.637,3076.62,3092.16,2
1809,1,-1350.06,2811.6,3118.93,2
1810,1,4229.44,4171.97,5940.83,0
1811,1,-1869.55,-4902.75,5247.11,0
1812,1,2851.69,2377.65,3712.86,2
1813,1,3623.89,1091.84,3784.8,1
1814,1,2582.54,-1013.3,2774.22,3
1815,1,-4251.14,907.594,4346.94,1
1816,1,292.416,-5335.57,5343.58,0
1817,1,2920.2,-301.095,2935.68,3
1818,1,-929.89,-4681.34,4772.8,0
1819,1,-4641.74,-1805.38,4980.48,0
1820,1,2472.76,128.763,2476.11,3
1821,1,-249.482,-5873.7,5878.99,0
1822,1,-4145.48,418.462,4166.55,1
1823,1,-5294.94,782.714,5352.47,0
1824,1,2630.65,-2042.16,3330.27,2
1825,1,-1680.74,-1068.03,1991.37,4
1826,1,-1609.37,-429.645,1665.73,5
1827,1,-1384.48,-4101.96,4329.3,1
1828,1,-3683.31,4286.87,5651.91,0
1829,1,-3653.12,3014.97,4736.6,0
1830,1,2697.78,2230.37,3500.37,2
1831,1,4714.43,1654.37,4996.27,0
1832,1,1940.71,-5630.31,5955.39,0
1833,1,4170.3,-415.917,4190.99,1
1834,1,3670.76,4746.06,5999.97,0
1835,1,-2790.69,-949.352,2947.75,3
1836,1,3071.26,-1219.2,3304.4,2
1837,1,3184.47,1893.15,3704.71,2
1838,1,1352.6,-2904.73,3204.22,2
1839,1,-1098.93,-3816.62,3971.68,1
1840,1,1337.66,1879.49,2306.9,4
1841,1,2075.35,-3361.05,3950.16,1
1842,1,-187.392,-5854.02,5857.02,0
1843,1,-3362.89,-1131.44,3548.12,2
1844,1,3458.76,-1959.42,3975.22,1
1845,1,-313.673,3493.12,3507.18,2
1846,1,-5530.91,1963.61,5869.14,0
1847,1,-5382.6,2542.13,5952.72,0
1848,1,3005.96,2569.33,3954.4,1
1849,1,-1221.15,-2109.37,2437.34,3
1850,1,-360.204,-946.289,1012.53,5
1851,1,3280.86,4773.59,5792.34,0
1852,1,2637.67,1451.78,3010.81,3
1853,1,1685.3,4699.64,4992.68,0
1854,1,432.414,-4367.85,4389.2,1
1855,1,-1750.23,275.031,1771.71,5
1856,1,5277.57,2694.68,5925.71,0
1857,1,1185.04,1575.64,1971.54,5
1858,1,-82.274,-3771.82,3772.72,1
1859,1,1908.77,-3996.94,4429.33,1
1860,1,687.833,2848.83,2930.69,3
1861,1,105.784,-2068.58,2071.28,4
1862,1,-2626.05,2630.55,3716.98,2
1863,1,-1723.02,558.859,1811.38,5
1864,1,-2811.25,-4429.56,5246.35,0
1865,1,1853.82,1099.99,2155.6,4
1866,1,-3621.13,3617.09,5118.2,0
1867,1,2914.86,-2443.39,3803.5,1
1868,1,-5838.3,-246.67,5843.51,0
1869,1,-5396.93,1237.51,5536.99,0
1870,1,-237.041,3866.99,3874.25,1
1871,1,-2118.35,-922.295,2310.42,4
1872,1,-3253.4,4400.86,5472.85,0
1873,1,1138.7,1579.72,1947.35,5
1874,1,1378.91,3604.58,3859.32,1
1875,1,2932.4,3413.46,4500.08,1
1876,1,1223.87,3184.61,3411.69,2
1877,1,5345.28,-1879.96,5666.24,0
1878,1,-2231.12,-5376.52,5821.07,0
1879,1,-5028.77,158.945,5031.28,0
1880,1,-3012.11,4881.75,5736.23,0
1881,1,-1884.2,-5501.56,5815.27,0
1882,1,-1415.9,-4333.32,4558.78,1
1883,1,3131.27,2303.51,3887.29,1
1884,1,3093.86,-2210.35,3802.32,1
1885,1,-3321.56,-632.271,3381.21,2
1886,1,-2047.38,-1402.37,2481.61,3
1887,1,1653.28,142.276,1659.39,5
1888,1,-2179.24,-5301.63,5732.05,0
1889,1,5364.37,2158.4,5782.32,0
1890,1,-1496.01,526.794,1586.05,5
1891,1,140.643,2999.95,3003.25,3
1892,1,952.917,4529.39,4628.54,0
1893,1,2711.67,1973.84,3353.98,2
1894,1,-3901.36,2659.84,4721.79,0
1895,1,-5115.61,1760.6,5410.1,0
1896,1,-1916.21,3171.49,3705.43,2
1897,1,1861.66,-1849.13,2623.94,3
